"おはよう。","少し緊張気味？流れが悪かったような気がします 次に期待しています"
"オレたち定食","中身は面白いのに何か上すべりしてる気がしました 自信を持って仙台発の笑いを目指してください！"
"俺のバカ","バカバカしいネタの連発でつい笑っちゃいました！ 話の展開がもう少しほしかったです"
"俺のバカ","個性的なツッコミはよかったけれど何か物足りなかった・・・次に期待します！"
"俺のバカ","バカバカしいけど楽しくって私は大好き(ハート) でも一本調子で飽きちゃったかな？"
"俺のバカ","ハイテンションな個性に引き込まれました／大きく盛り上がる所がなかったです"
"オレンジサンセット","若々しい漫才で見ていて元気が出ました／大きいボケがなく平坦で終わってしまった感が・・"
"オレンジジュース","フレッシュな感じがよかったです あと一つ何か欲しかったです"
"オレンジジュース","淡々とした話でちょっとわかりづらかった マニアックな感じは楽しめた"
"オレンジジュース","ストーリーがやや一本調子だった気がします 他のネタも見てみたいので次回に期待！"
"快児","少しネタの内容がマニアックすぎるのでは!? 次回の挑戦を待ってます！"
"快児","「快児ワールド」を持っていますね ネタが単調で少しあきてしまったのが残念です"
"快児","発想はおもしろい でも最後までワンパターンで通すのはキツかった"
"怪人社","話が途中からわかりづらかった。でも独特の芸風で、次回も楽しみ"
"怪人社","組体操で転んだのは失敗だったんですね 残念でした・・・体、大丈夫ですか？"
"ＣＯＷＣＯＷ","デフォルメされた女の子キャラ、マッチしていて大好きです／ＣＯＷＣＯＷだけに少しキビシクいきました"
"ＣＯＷＣＯＷ","いつもの勢いが感じられませんでした／コントもいいけどちょっとぎこちなかったかな？"
"ＣＯＷＣＯＷ","悪くはない・・・だけど小さくまとまった感じ 前のようながむしゃらさを見たかった"
"カオポイント","笑えるポイントがちょっと少なかったかな？ 元気の良さは伝わってきました！頑張れ！"
"カオポイント","分かりやすくて楽しいコントでした ちょっとワンパターンだったかな？"
"カオポイント","オチが予想できたのが少し残念でした(涙マーク)／迫力があってとてもおもしろかったです"
"カオポイント","キャラも良くて演技もうまい！／大きな笑いがなかったのが残念だった・・・"
"カオポイント","ワンパターンで後半あきちゃいました・・・／ピチピチはいい感じです(ハート)"
"カオポイント","キャラも明るく分かりやすいコントでした／展開もなかったし笑いの山場がなかった・・・"
"カオポイント","コントの流れやキャラは楽しめたけど 大笑いのポイントがなかったのが残念です"
"カオポイント","ボケ数が多い割に、爆発力が足りない気がした／ツッコミのワードセンスは良かった"
"かぎしっぽ","出オチの印象が強すぎ！展開にもう一工夫欲しかった・・・！！／声がよく通り　ダンスも上手！勢いのあるコンビだと思います"
"学天即","とても落ち着いていて聞きやすい漫才でした／もう少し爆笑できる山場が欲しかったです"
"学天即","正統派漫才でうまいと思うけどもっと良くなりそう／じわじわくる感じで後半失速。大笑いが少ないかな・・・"
"学天即","ツッコミのバリエーションの豊富さが素晴らしいです／流れは良かったですがインパクトに少し欠ける"
"かくれんぼ","頭、たたきすぎです／テンポは良かったので、今後に期待"
"かくれんぼ","つかみがいまいちだったので残念。／テンポはいいけど、小ネタでベタすぎたかな。"
"かくれんぼ","トイレネタはひいてしまいました 演技や表情はよかったんだけど・・・"
"かげべんけい","トリオの漫才は新鮮で楽しかった!!／今後に期待しています"
"火災報知器","動きが軽快で見ていて楽しいが、キャラに頼りすぎている感があった。"
"火災報知器","今回はまとまりに欠けたかも・・・／山あり谷ありだけど、突き進んで下さい!!"
"火災報知器","笑えるところと笑えないところの差が激しかったような・・・ 若いパワーに期待しています！"
"火災報知器","初めはハラハラしたけど、後半なんとか持ち直した／まだまだ若い！がんばって！"
"火災報知器","細かい笑いはgood！でも全体的な盛り上がりにかけたかな!?"
"火災報知器","小ネタ満載で笑えました その分全体のまとまりに欠けていたのが残念です"
"火災報知器","設定は面白かったです!! でも・・・女の子キャラはちょっと引いちゃった"
"火災報知器","キャラクターに頼りすぎで展開がなかった 早く連敗の火を消して下さい！"
"火災報知器","相変わらずキャラが最高です。ストーリーに山場がなかったのが残念でした。"
"火災報知器","オチが読めて残念だったけど コントのキャラと設定は笑えた!!"
"火災報知器","お2人のほのぼのとしたコントは大好き(ハート)／違うキャラクターも見てみたい!?"
"火災報知器","田舎のおじさんキャラは面白くて好きですがもっと他のキャラのコントを見てみたいです"
"かたつむり","やりたい放題に見せて、ボケがしっかりしててすばらしいネタでした！／ボケがうるさすぎて何を言っているのか、よく聞き取れなかった。"
"カチコチキューピー","もっと明るく、元気を出して下さい／後から来る時間差笑いがいい"
"カチコチキューピー","テンションの低さがかえって面白いです。めげずに頑張って！"
"カチコチキューピー","独特の気だるい空気がおもしろかったです。ただその中にも、盛り上がりと緊張感がほしい！"
"がっつきたいか","予想外の展開 斬新なアイデア よかったです！ テンポが速過ぎて分かりにくかったのが残念"
"がっつきたいか","体を使って頑張っていたけど話がいまひとつでした／情景が目に浮かんできてなかなか見応えがあった"
"勝又","いつもと違う芸風に今期への意気込みを感じました／シュールで何をやっているのか分からなかったです"
"勝又","シュール過ぎてついて行けませんでした／不思議な世界観！三重県人ガンバレ～！"
"勝又","オチはもっとわかりやすく！！中途半端でした／じわじわくる笑いでお腹が痛くなりました"
"勝又","こんな絵描き歌初めて！お二人らしさもあってよかった／最後のオチのところでもうひと笑い欲しかった"
"勝又","次に何がくるか予想できない！たくさん笑った～／途中まではよかっただけに、後半のグダグダがもったいないですね"
"勝又","一ネタ押しで少し飽きました　小道具の手作り感は素敵です！／「ウミー」「リクー」のセリフだけで目一杯笑えました　凄い！！"
"勝間田淳一","声がはっきりしなくて聞き取りにくかった／変なダンスがよかった 新しい芸風に期待します"
"カナリア","後半の勢いが全体に出れば良かったのに・・・／２人のテンションの違いが面白かったです"
"カナリア","息がぴったりでテンポはGOOD もう少し動きがあると良かったかな"
"カナリア","2人の持つ独特な雰囲気が大好きです(ハート) 単調でインパクトに欠けたのが惜しいっ！"
"狩野英孝","キモカッコいいっていう感じですかね？ 良くも悪くもキャラ通りのネタだと思いました"
"狩野英孝","一人ツッコミがとってもいいです 大当たりがなかったような・・・"
"狩野英孝","ちょっと早口すぎてついていけなかった／もっとホストキャラを強烈にしてもいいかも？"
"狩野英孝","ナルシストぶりが最高(ハート)／後半勢いがおちちゃったのが残念！"
"狩野英孝","ナマ「スタッフ～！」最高でした！／今度は違うキャラにも挑戦して下さい"
"カノン","思わず応援したくなる2人！ 自信を持ってガンバッてね！面白かったよ！"
"カノン","設定は良かったが ネタの中味は繰り返しが多く 展開が読めてしまった"
"カブトムシ","テンポの良い正統派漫才は好印象でした／もう少しメリハリがあると良かったのに。。。"
"カブトムシ","もっと展開して大きい笑いが欲しかった／元気と勢いはとってもありましたよ"
"カブトムシ","同じパターンのボケが続きすぎたかも 歌のうまさと演技力は良かったのに・・・"
"カブトムシ","テンポは良いが荒っぽくも感じた！／ネタの設定は分かりやすくて良かった"
"カブトムシ","一つのネタにこだわりすぎじゃないですか？／演技はとても上手なので頑張ってください！"
"カブトムシ","展開が読めてしまうのが残念でした／初めの勢いが後半しぼんでしまったような・・・"
"かまいたち","キャラと設定にインパクトはありました ただ途中からついて行けなくなりました"
"かまいたち","なんか地味なところが最高でした！／ひとつのネタを引っ張りすぎたかな？"
"かまいたち","キャラが超個性的で良かったです！／あと少しパンチがあれば笑えたのに・・・"
"かまいたち","ネタの内容はおもしろかったです！ もう少しテンポがあれば良かったかも・・・？"
"雷ジャクソン","初挑戦なのに堂々としていたし、ネタの着眼点もよかったです／オチが読めてしまった　その分笑いが半減するのが残念･･･"
"ＧＵＭシロップ","お笑い大好きなのが伝わってきたよ／ネタというより説明に聞こえてしまいました"
"カメレオンブラザース","じわじわと効いてくる不思議なコントでした もっと大きな笑いがあったら・・・残念！"
"カメレオンブラザース","ネタはよくまとまってると思います 大爆笑が無かったのが残念"
"かもめんたる","二人の世界観が私は大好きです！／展開は良かったけど、オチが弱かった"
"かもめんたる","コントの質は高いけど爆発力ある笑いがなかった／シチュエーションが絶妙でジワジワおもしろかった"
"かもめんたる","気持ち悪くて面白かった。言葉選びが巧みです！／うーん入り込めなかったです。展開が読めたからかな！？"
"かもめんたる","さすがって思った　演劇コントＧＪです！！／サラッとしすぎじゃないですか？期待値がたかすぎるのかなあ"
"カモン・カモン","緊張してるのが分かりました。もう少し意外性がほしいですね。"
"ＣＯＬＯＲＳ","演技はうまい。実力もある。別のネタに期待します。"
"カラテカ","小さな体をいかしたコントが凄かった これから！というところで終わってしまった"
"カリカ","こういう意表をついたネタ私は大好きです／コンビ独特の空気があるので今後に期待します"
"カリカ","時々意味不明だったけど そのテンポにはまったら面白かった 万人受けは難しい？"
"ガリットチュウ","演技は上手かったけど笑い所が分からなかった 一生懸命なのは充分伝わりましたよ 頑張って！"
"ガリットチュウ","ネタを引っ張りすぎて飽きてしまいました／2人とも演技力が凄い！見入っちゃいました！"
"かりんとう","独特の世界観が良かったです☆／ちょっとメリハリが無い感じがしたかな"
"カルマライン","若くてエネルギッシュな感じがしました／もう少し演技力があれば良かったですね。将来に期待！"
"カレー","発想が斬新！すごい練習量を感じました ただ分かりづらい部分がちょっとあったかな？"
"カレー","一瞬分かりにくいネタですが斬新なアイデア！／もっとセリフを面白く工夫した方がいいかも？"
"カレー","上手だけど大きな笑いがなかったのが悔しい！／知的で不思議なムードのコントに引き込まれた！"
"カンカラ","やっぱり時代劇が新鮮で楽しいです 一人一人の個性がもっと出ると面白いのに！"
"カンカラ","よく練習していると思います でもボケが読めてしまうのが残念でした"
"カンカラ","時代劇でこんなに笑ったのは初めてです でも最後がよくわからなかった"
"カンカラ","迫力のあるチャンバラはさすが！スローモーションの動きが新鮮でした"
"カンカン","動きがおもしろかったです ネタ次第でキャラが生きて来ると思います"
"カンカン","「いるいる！こんな人！」と思いました!!／空回り気味で客がついていけなかったかも"
"カンカン","後半 失速しちゃった気が・・・／このままマニアックな路線で頑張って！"
"がんす","お芝居も歌もうまいのに 盛り上がれなかった 普通に笑えたという感じ・・・"
"がんす","頑張りは伝わってきたが 盛り上がらなかった キャラを生かしきれてなかったかも"
"神田北陽","講談は初めて見たけど歯切れよく聞き心地が良かった もう少し笑いを増やして再挑戦を！"
"カンニング","初めてなのに貫禄があった。もっと自分たちの持ち味を表現して欲しかった。"
"カンニング","速く話しすぎて聞き取りにくいところがあって残念 他人をネタにしてなくて自分ネタってところが面白かった"
"カンニング","自虐ネタに引きました ライブだったらいいのかも･･･!?"
"カンフーガール","新しい展開でした　ワクワクしながら見ることができました／ボケがしゃべらない分ツッコミが説明的でした　ネタの内容はよかったけど…"
"カンフーガール","コテコテ感が衝撃的！楽しいコントでした／個々のボケがもう少しインパクトあると良かった"
"キクモトスズキ","大阪らしいノリと明るさのある漫才でした／ボケに個性があんまり感じられなかったな…"
"きくりん","絵がうまいしアイデアはいいと思います もう少し笑い所が欲しかったかな？"
"きぐるみピエロ","目のつけどころが良いし、いい味出てた／面白いのとそうでないのに大きな差があった"
"きぐるみピエロ","発想は面白いけど、動きが少ないのでは・・・？／私的には今日の中で一番好き(ハート)"
"きぐるみピエロ","新しい発想で興味深かった。でもコレっていうのがほしかった"
"きぐるみピエロ","1つ1つのギャグはおもしろかったけど もっとヤマがほしかった 残念"
"きぐるみピエロ","アイデアもオリジナリティもあったけれど大爆笑につながるものがありませんでした"
"きぐるみピエロ","同じ内容のくり返しがちょっとしつこかったかな。／熱演に好感は持てました。また見てみたい！"
"きぐるみピエロ","キャラに頼りすぎではないですか？お2人ならではのパワーは感じるのですが・・・"
"きぐるみピエロ","ネタの発想はよかったんだけど 大きな笑いがほしかったです くじけず頑張って！"
"きぐるみピエロ","パントマイムもツッコミもスバラシイ！大きい笑いがあれば・・・連敗脱出へあと一歩！"
"きぐるみピエロ","人形ネタはＧｏｏｄ！オチが読めてしまったのが残念です"
"きぐるみピエロ","421kbで6位なんて……残念！とても新鮮でよかったですよ！絶対くじけずにがんばれ！"
"きぐるみピエロ","先が読める展開が少し残念でした 小道具の使い方はオモシロかった(ハート)"
"キサラギ","ボケとつっこみのバリエーションを楽しめた／最初かんでしまったのがもったいなかったです"
"キスキスバンバン","ざん新な設定はなかなかだったのですが途中かんでしまったのが残念！"
"キスキスバンバン","コントのアイデアは良かったのに・・・ 何か雑な感じがする演技で・・・もう一息！"
"キスキスバンバン","設定が特殊すぎて ネタに入り込めなかった！ 二人の必死さは伝わってきたんだけど・・・"
"キック","一つの言葉でこんなに笑えるとは思わなかった／じわじわくる感じでよかったですが、4分間同じような内容なのはちょっと…"
"キッコリーズ","さむいギャグが逆に好きでした。私的には大爆笑!!"
"衣川のぞむ","テンションの高さは良かったんですがネタの方がちょっと勢い不足のような気がしました"
"ギフト","個性的なキャラとテンションの高さは好印象！／前半が単調だったかな？今後に期待します"
"キャプテン渡辺","途中ネタを間違えたのが惜しかったなぁ／テンポが単調でちょっと間のびした感じがしました"
"キャプテン渡辺","今までと違うテイストで新鮮でした！／あるあるネタは大好きなんですが、もっと共感出来るところが欲しかった…"
"キャラメルクラッチ","ドタバタしすぎてわかりにくかった でも、いいキャラクターなので期待しています"
"キャラメルクラッチ","3人の熱演には好感が持てましたが“置いてかれた”感じがしました"
"ギャルソンズ","初挑戦で緊張してましたか？声は大きくはっきりと！次回の挑戦待ってます"
"ギャルソンズ","あやしいところが私的にはツボ！ 好きか嫌いか真っ二つという感じです"
"ギャルソンズ","大笑いがなかったのが少し残念ですが・・・ 底知れぬパワーは感じています 頑張って！"
"ギャルソンズ","ずっと同じペースだったのが残念 でも私的にはすっごくハマりました"
"ギャロップ","関西弁のテンポのいい漫才で楽しめました☆／大きな笑いがあまり無かったのが残念！"
"キャン×キャン","動きは面白いんだけど、ネタがパワー不足？／将来有望かも。また東京にきてね"
"キャン×キャン","盛り上がりにちょっと欠けたネタでした／明るくさわやかなキャラは好感が持てます"
"キャン×キャン","テンポは良かったのに 先が読めてしまう／あっさり味すぎたのが残念でした"
"キャン×キャン","安定感バッチリなのはさすがですね～！／ネタがパターン化してる気がしちゃいました"
"ＣＵＢＥ","おもしろかったのですが、後味の悪い終わり方だったのがちょっと・・・。あとひと息だ！"
"ＣＵＢＥ","出だし完ぺき、後尻すぼみっていう感じ 演技とキャラはよかったのに・・・"
"ＣＵＢＥ","ネタの展開はおもしろかった 不思議なお父さんキャラ・・・少しくどかったかも！"
"ＣＵＢＥ","演技が上手でコントというよりドラマみたいでした ちょっとシリアス過ぎたかな？"
"ＣＵＢＥ","かなり完成度が高いコントでしたが 終盤にもうちょっと盛り上がりがほしい"
"ＣＵＢＥ","キャラをつくりすぎ・・・!? 演技のうまさが災いだったかも"
"ＣＵＢＥ","ドラマっぽいコントで思わず引き込まれました でもドカンと笑える所がなかった気がします"
"ＣＵＢＥ","独特のテンポで味わいがありました／ネタの設定が分かりにくかったのが残念"
"牛肉オレンヂ","2人のキャラのギャップが面白い。／ネタをもうひとひねりして、次に期待！"
"牛肉オレンヂ","対照的な2人のテンションが好き(ハート)もうちょい練り直すと面白くなります！"
"牛肉オレンヂ","テンポはいいけど、ネタがイマイチかな・・・／もう少しパンチがほしかった！次はオンエアだ!!"
"巨匠","残り1分の爆発力はすごい！前半が・・・／同じセリフばかりで勇気あるネタだと思った"
"巨匠","コントの設定が面白かったのでハードルが上がってしまった／独特な世界観は面白いけど、内容が少し気持ち悪かった"
"巨匠","全体的に面白かったのに、オチがよくわからなかった／アイデア、ストーリーは良かったけど笑いどころが少なかった"
"巨匠","後に進むにつれてグイグイ引き込まれました。ずっと笑っていられました！めざせ、本当の巨匠！／事件ネタでも空想の内容で、現実とかけ離れていて分かりづらかった。"
"巨匠","ネタの構成が好きです！／話が突飛で余り入ってこなかった"
"キラッキラーズ","う～ん顔ボケ以外の笑いが欲しかったかな～／初挑戦なのに堂々としていて楽しめました"
"キラッキラーズ","う～ん・・・どこで笑ったらいいのかが分からない キャラは強烈でＯＫだけどそれだけだと厳しい・・・"
"麒麟","いつもより勢いがなかったのかな～!? ブッチギリのリベンジを期待してます!!"
"キングオブコメディ","ネタのオチがよくわからなかった／ナゾな感じで今後に期待！"
"キングオブコメディ","うーん、いつもにくらべ少しメリハリがなかったような・・・キャラクターはおもしろくて好きです"
"キングオブコメディ","笑いは多かったけど爆笑がなかった 妙な間と淡々としたツッコミは大好き"
"キングオブコメディ","ストーリーに山場がなかった感じです ２人のやりとりはいつも通りおもしろかったのに・・・"
"キングオブコメディ","危ないボケと素っ気ないツッコミが大好きです オチが今ひとつだった気がしました"
"キングオブコメディ","キャラの濃さに負けず、ネタのテンポも抜群でした！ちょっとオチが弱かったかな・・・"
"キングオブコメディ","今野さんのキャラ大好きです(ハートマーク) けどちょっと盛り上がりが・・・う～ん"
"キングオブコメディ","強烈なキャラ＆テンポ 最高でした！／終わり方にもう少し工夫が欲しかったです"
"キングオブコメディ","高橋さんが最後まで登場しなくてビックリ！ 2人でのコントが見たかったです!!"
"銀シャリ","昭和の香りに、私は親しみを持てましたが・・・／初挑戦とは思えない絶妙なツッコミでした"
"銀シャリ","もっと色々と展開して欲しかったな～ しゃべくり漫才の雰囲気が◎でした！"
"銀シャリ","昭和テイストな雰囲気が良い感じです！／単調で途中ちょっとあきちゃったかな"
"キンデルダイク","ちょっと空回りぎみ？ネタも単調な感じがした／2人の独特な間合いがクセになりそうです！"
"金時","単調で盛り上がりにかけたかも・・・／二人のゆるい雰囲気が好き！次回がんばれ！"
"クールズ","笑ったところもありましたがいまいち決定打に欠けたようです"
"クールズ","全体的におもしろかったんですが、オチがわかりにくかった。モノマネは似てましたよ！"
"クールズ","「受かるかな」と思うくらいの出来ではあった・・・ 最後に来て間のびしてしまったのが残念"
"クールポコ","インパクトもあるし 期待したけど単調でした 初出場なのに元気があって良かったです！"
"クールポコ","体を張ったコント お見事でした／面白いよ～ でも やっちまったな～！"
"くおん","初挑戦で緊張しているようだった／ネタはおもしろいけどテンポはいまいちかも"
"くじら","全然知らない世界でも引き込まれて爆笑でした！／「釣り」をしないのでネタが分かりませんでした"
"くじら","「誰？」っていうモノマネが面白かった！ でも慣れるまでには時間がかかりますね"
"くじら","釣りの事が全然分からないのに笑えました。スゴイ！／マニアック過ぎたところがあったかも…"
"クマムシ","初登場とは思えないほど堂々としてましたね!今後も期待しています!／キャラはグッドだけど、それに頼り過ぎかも・・・"
"クマムシ","出オチかと思ったら　よくできたネタ！かなりツボでした！／歌がちょっと長すぎたかも・・・声は可愛かったです！"
"熊本キリン","暴走ぶりはいーんだけど方向を間違っちゃったかなぁ また次に期待します"
"熊本キリン","ちょっと空回り　あせって早口になってた　でも一生懸命なのは伝わってきましたよ"
"グランジ","3人の個性をもっと活かしたらいいかな？／共感できるネタの漫才で楽しめましたよ"
"グランジ","手をたたいて笑えるほどおもしろかった／途中から展開が予測できるネタだった"
"ぐりんぴーす","絵がかわいらしくて良かったです！／声が小さいのが気になりました・・・"
"ぐりんぴーす","元気で一生懸命で好感の持てる二人でした／笑いのヤマがどこなのか分からなかった"
"クルクルキューティクル","もっと大きな笑いがあればＧＯＯＤ！／とても可愛くてこれから注目していきたい"
"クルクルキューティクル","テンションの高さが空回りしてたような・・・／元気のいい女性コンビの次に期待します！"
"クルクルキューティクル","普通の女の子同士の会話って感じでした／元気の良さは伝わって来ました！頑張って！"
"グレートチキンパワーズ","期待しすぎたかな・・・球はゼロだったけどメゲずにまた絶対来て下さい ガンバレ!!"
"グレートチキンパワーズ","力の入りすぎ？もっと面白いはずなのでまた挑戦してオンエアをねらってください！"
"クレオパトラ","お芝居っぽくて笑いの要素はひかえめかなと思った／2人とも表情が豊かでおもしろかった"
"クレオパトラ","次々かぶせていくネタは個人的には大好きです／終盤はしりつぼみって感じでパンチがなかった…"
"クロスバー直撃","小道具をうまく使った楽しいコントだった！もうちょっとオチにインパクトが欲しかった"
"クロスバー直撃","発想は良かったと思います！ただネタの作りも演技もていねいさが欠けていました"
"クロスバー直撃","爆笑！というのが少ししかなくて残念でした／ネタがありきたりな印象だったかな"
"クロスバー直撃","小道具に頼り過ぎかな？という印象でした／話の展開が単調でちょっと飽きてしまいました"
"クロスパンチ","見た目ほどネタにパンチがなかったです 勢いも今日はちょっとなかったかな？"
"黒田大創","もっとはじけた方が良かったかな。／順番のせいもあると思うのでファイト！"
"黒田大創","演技力はすごかったのですが ジブリネタを引っ張りすぎたのがちょっと・・・"
"クロンモロン","後半に失速した気がします・・・もったいない！／テンポが良く勢いもあって若さを感じました"
"くわばたりえ","笑いのポイントが早口で流れちゃってた／女性のピンって大変ですね。応援してます(ハート)"
"クワバタオハラ","いいコンビになると思うので、この勢いでがんばって！／ネタに新鮮さと品がなくて笑いづらかった。"
"クワバタオハラ","一番最後以外、ヤマらしいところがありませんでしたね。次回に期待します！"
"クワバタオハラ","前回審査したのより10倍よかった あと一押し！／またテンション上げてガンバって下さい"
"クワバタオハラ","内容がまとまってない気がします でも元気があって良かったです"
"クワバタオハラ","女性の下ネタはちょっと引くなぁ・・・／わかりやすく面白いので頑張って下さい"
"クワバタオハラ","2人が楽しそうなので ひきこまれます 時々テンション上げすぎの感じがしました"
"慶","チャラ男キャラ 完璧だと思います！／全体にボケが弱かったのが残念です"
"ＫＢＢＹ","リアルなガールズトークが良かったです。／単調で爆発力がなかったのが残念・・・"
"劇団ひとり","演技はやっぱり上手ですね でも下ネタはちょっと・・・"
"ケチン・ダ・コチン","歌ネタでわかりやすかった。ギターもうまいし私は好きでした／歌だけでなく言葉での掛け合いがもう少しほしかった"
"ケチン・ダ・コチン","非常にわかりやすくどの年代にもウケると思う／ネタに新鮮さがなく古い感じがしてしまったかな"
"ケチン・ダ・コチン","まさかの展開にびっくりしました。だんだんノリノリになっていくのを見るのが楽しかった。／よくわからないネタでした。どこで笑ったらいいのかナゾでした。他のネタを見てみたいです。"
"ケチン・ダ・コチン","設定がベタすぎると思いました 少し重たかったかも！／歌ネタがいつも通り面白かった 二人のキャラも対照的でGOODです"
"ゲッターズ","たたみかけるものがなかった 髪の毛ネタは面白かったけど引っ張りすぎかな"
"ゲットスマイルズ","マンガを読んでいるような面白さ。でも小ネタが多く、爆発力に欠けた"
"ケルンファロット","ネタが古くて理解するのに時間がかかった／見た目のハデさをもっと活かしてみては？"
"健","歌は上手！でもいまいち笑えなくて・・・／もっと鋭いネタ、期待してます!!"
"げんしじん","ハマると面白い。クセになりそう。"
"ケン坊田中・松田キビキビ","地元ネタが福岡市民にはウケました 次は全国に通用するネタで笑わせて下さい！"
"コア","奇抜な衣裳のわりには正統派 もっと大きな笑いを期待してます"
"コア","後半はとても面白かったです 前半からもっと勢いが出るとよかった"
"コア","小さな笑いがあったが 決め手に欠けた 内容が暗めだったのが気になりました"
"コア","ブラックな感じの漫才は好きです でもありがちな題材が続いたのが残念"
"コア","一番印象に残ったのは衣裳でした キャラを活かして頑張って下さい"
"コア","少し単調で“笑いの山”がなくて残念！ でも2人の息はピッタリでした"
"コア","1つのネタを引っぱりすぎて少し飽きちゃったかも・・・／あともう一歩って感じ！次はきっとオンエアです!!"
"号泣","面白いんだけど、前2回と比べると今一つでした。"
"号泣","1つのネタを引っぱりすぎかも／今回はあまりヒットしなかった"
"号泣","次はどんなオチがくるのか楽しみでドキドキしました 挿入歌も面白い！？"
"号泣","コントもいいですね これからも挑戦してください／効果音に頼りすぎたかも でも試みはよかった"
"号泣","最近スランプ？どうしたのー？／テンポはいいのに何かフツーでした"
"号泣","展開を読めてしまう部分があった 観客をひきこむ話術はさすがなのに・・・"
"号泣","言葉のチョイスもテンポもよかった ただネタが凝りすぎで空回りしてたかな？"
"号泣","マンガと芸能ネタが多いのが気になりました 新しい号泣の笑いに期待してます"
"号泣","初めて号泣のコントを見たのでビックリ！ 楽しかったけどちょっと音に頼りすぎたかな？"
"号泣","ちょっとテンポがスローだった気がした 号泣らしい言葉遊びのネタは面白かった"
"号泣","漫才のテンポは良かったのですが新鮮さに欠けているかな？"
"号泣","見事な話術とテンションの高さが良かった！ 話の展開にもう少しひねりがほしかったかな・・・"
"号泣","後半""失速気味""だったのが残念 これからも号泣スタイルを続けてほしいです！"
"ゴーギャン職人","よく考えてあるネタだと思いました／あっけなく終わってしまった感じで残念・・・！"
"コーヒールンバ","表現力が高く、パワフルで迫力がありました／予想外の展開がほしかった"
"ゴールデンズ","予想以上に面白かった／18歳とは思えない！また見たいです"
"ゴールドラッシュ","女役が上手すぎて ちょっとひいたかも・・・／アニメネタには親近感がわきました！"
"ゴールドラッシュ","頭とオチは意外性があって良かったですよ／工夫しているのは分かるけど笑えません"
"ゴールドラッシュ","オチが弱かったのが残念ですが、面白かった。／マニアックさが好きです。貫いてほしいです。"
"ゴールドラッシュ","マニアックな空気感が楽しかった／少し早口過ぎて分かりづらかった"
"こきざみ","沖縄弁が心地良かったです 後半長すぎたような気がします ひっぱりすぎ また見たいです"
"こきざみ","爆笑まであと一歩！もっと個性が欲しかった 名前はバッチリ覚えて帰ります"
"極悪連合","ノリと勢いはＧｏｏd！でもハチャメチャすぎておいていかれました"
"小僧","テンポがまだぎこちないですねえ／キャラは良いのでもっと面白くなると思います"
"胡蝶蘭","体を張ったノリと笑顔はとっても良かったです ネタにもうひとひねり欲しかった ガンバレ！"
"5番6番","初登場とは思えないくらい内容は良かったです 次回はもっとリラックスして挑戦しては？"
"5番6番","ネタがやや説明的なのでテンポがちょっと・・・もっと大きく伸びていって下さい！"
"5番6番","ボケ・ツッコミが分かりにくかった ネタはいいと思うんだけど・・・"
"5番6番","小ネタ満載で笑えました 欲をいえば2人ならではのネタにして欲しかったかな"
"5番6番","2人のかけ合いがチョットぎこちなかった／スーツ姿がカッコ良かったです★"
"5番6番","スピード感があってしゃべりはＧｏｏｄ！ ネタはインパクトに欠けたかも・・・？"
"5番6番","とってもテンポが良くて安定した漫才でした 433KBで敗退なんてとっても残念です！"
"5番6番","さすが！安心して見られました ただちょっと一本調子のような気がします"
"こぶし","全体にメリハリがなく笑い所がボヤけていた！／初挑戦にしては堂々としていたので残念・・・"
"こぶし","ボケが薄いかな？発想は面白かっただけに残念…／堂々としていてスピード感があったと思います"
"こぶし","予想外の展開なのに想像以上の笑いがなく・・・／小道具をうまく使った所は良かったです"
"こぶし","ネタの途中でボケとツッコミが入れ替わるのは斬新っすねー！／一つの言葉に固執しすぎて内容が分かりずらかった"
"こぶし","意外な展開から一気に引き込まれました／前半良かっただけに後半の失速が残念です"
"コマンダンテ","後半にもう一山あれば面白かったかな・・・／他にはないゆったりとした雰囲気が良かった"
"コマンダンテ","雰囲気はゆったりだけど、動きがあって楽しかった。二人の世界観に引き込まれました／後半盛り上がったところで、最後にもう一押し笑いが欲しかった"
"五明楼玉の輔","落語の「カタイ」というイメージが変わりました。／新鮮だったので、もっと落語家さんにも出て欲しい！"
"米粒写経","二人だけで楽しんでいる感じがもったいない！ 個性と気合は伝わってきたので今後に期待！"
"小森園洋志","ネタのアイデアはとっても面白かったけどもっとヒネリを効かせて欲しかったです"
"ゴリけん","憎めないキャラがすごくいきてます！／もっとネタを練らないとつらいかも"
"ゴリけん","キャラクターはとてもおもしろいのに ネタのメリハリがなかった気がします"
"コンツ","小道具を巧みに使っていて楽しかった！／大きい笑いがあれば・・・次回に期待！"
"コンツ","「あるある」的な設定はGood！／動きが雑で笑いに結びつかなかった"
"コントーズ","ギャグのセンスはあるけど、少しくどかった。／これから面白くなっていきそうな予感がします。"
"コントーズ","ネタがちょっとわかりづらかったです／キャラはいいのでこれからに期待します"
"コンパス","テンポは良かったけど、パンチがなかった／もう少し二人のかけ合いを見たかったです"
"コンパス","安定した正統派漫才だと思いました。かけ合いが抜群に上手いと思いました／途中、展開が変わったあたりから話についていけなくなってしまいました・・・"
"コンパス","ボケの方の個性があって良かったです。面白かったです。／いまひとつ「これ」というボケがなくてパンチに欠けていた。"
"コンパス","ありがちな設定でしたがキャラが良くて笑えました／もう少し大きな笑いがほしかった"
"こん松・せんべい","マイペースなのが面白い。もっとはじけてがんばれ！"
